n,fronteraMax,tamClique,tiempo
192,65,2,587187
192,65,2,566707
192,65,2,618228
192,65,2,619865
192,65,2,617579
192,65,2,711804
192,65,2,711150
192,65,2,895555
192,65,2,849935
192,65,2,761232
192,65,2,615077
192,65,2,617691
192,65,2,615288
192,65,2,611958
195,66,2,625298
195,66,2,982858
195,66,2,571647
195,66,2,593836
195,66,2,559334
195,66,2,669713
195,66,2,689811
195,66,2,671631
195,66,2,671230
195,66,2,630201
195,66,2,551715
195,66,2,553251
195,66,2,555503
195,66,2,559174
195,66,2,557810
195,66,2,554369
195,66,2,594303
195,66,2,587627
195,66,2,583728
195,66,2,588885
198,67,2,609851
198,67,2,599271
198,67,2,597756
198,67,2,606871
198,67,2,600789
198,67,2,599887
198,67,2,697217
198,67,2,642855
198,67,2,642540
198,67,2,689209
198,67,2,688511
198,67,2,729138
198,67,2,673226
198,67,2,694042
198,67,2,704846
198,67,2,683241
198,67,2,685316
198,67,2,643342
198,67,2,588927
198,67,2,630990
201,68,2,655795
201,68,2,657804
201,68,2,810239
201,68,2,997099
201,68,2,579917
201,68,2,587988
201,68,2,580672
201,68,2,654863
201,68,2,661910
201,68,2,658318
201,68,2,655659
201,68,2,578735
201,68,2,578406
201,68,2,579831
201,68,2,577284
201,68,2,582104
201,68,2,589334
201,68,2,579904
201,68,2,580039
201,68,2,578207
204,69,2,594540
204,69,2,717527
204,69,2,700182
204,69,2,669242
204,69,2,666668
204,69,2,678637
204,69,2,703008
204,69,2,669020
204,69,2,622993
204,69,2,604783
204,69,2,688087
204,69,2,670123
204,69,2,674769
204,69,2,671642
204,69,2,670730
204,69,2,667323
204,69,2,700947
204,69,2,719216
204,69,2,669509
204,69,2,678223
207,70,2,731409
207,70,2,731835
207,70,2,761869
207,70,2,628964
207,70,2,598047
207,70,2,688871
207,70,2,681387
207,70,2,745885
207,70,2,680110
207,70,2,716484
207,70,2,616787
207,70,2,627905
207,70,2,796330
207,70,2,1014864
207,70,2,682913
207,70,2,680125
207,70,2,782009
207,70,2,812252
207,70,2,599395
207,70,2,599796
210,71,2,614875
210,71,2,691111
